dow30,naftrac,nasdaq,russell2000,sp500
-0.1949541438,0.2754552523,-0.6626426031,-0.4003885545,-0.58640533
0.3656523117,-0.0367913403,0.272401603,0.7689919237,0.3730101819
0.9019375728,0.8794621423,0.7061832806,0.2543016879,0.7394468444
1.4238809238,1.0331189578,1.1955604814,0.9721869753,1.3027490907
-0.399703224,-0.8579501251,0.1901220766,-0.1989392132,-0.0432076244
0.122836988,-0.0365299744,0.5244094675,0.4308921781,0.2050905051
0.686112369,1.6191866853,-0.1014649784,0.3673240559,0.1976632499
0.1274627597,2.8079671587,0.5218637761,0.8788490579,0.4950024979
-0.4180277805,1.1470297726,0.1306107018,-0.2452366225,0.0768100412
-0.8875832539,-0.7479954379,-0.5994018221,-1.1914105066,-0.7522351968
-0.0206362013,-0.6758849555,0.6193842498,1.2965036715,0.3600052394
-0.1123011772,-0.6797349287,-0.2608514818,-0.1764752051,-0.0407994566
1.1436706932,0.2493176665,0.3943500093,0.3075168413,0.7248868131
-0.170584066,-0.3201335457,-0.1542044434,-0.3686906821,-0.1185766326
0.2483775806,0.9754025432,0.2396383636,0.1851082675,0.0141095855
-0.0634668418,1.2241625058,-0.1054676268,-0.9414086802,-0.3101895897
0.2197002107,-0.1878946436,0.1778347307,-0.4890342995,0.2568646482
0.585489778,-0.4684189354,1.2231121043,1.4893322964,0.9849490045
-0.3077561017,-0.3679101652,-0.2799498208,0.1496297445,-0.3006291533
-0.6378471022,-0.0355084073,0.1446036312,-0.7790527166,-0.0882349568
0.3060086833,-0.1210130752,0.2762985784,0.8272470149,0.5006956944
-0.0015072148,-0.0869770336,0.1289761704,0.4720800069,0.0796137598
0.1183006922,-0.7817690237,-0.845506031,-0.4559410989,0.0656189513
-1.2922295287,-0.7610567208,-0.7579923856,-0.5418001868,-1.1650382106
0.8186561296,-0.088055174,1.4815414446,1.8459666467,1.0778252141
-0.3403978201,-0.2707529697,-0.5391412605,0.0242628127,-0.5662078993
-2.1246764337,-1.369640098,-1.9613701841,-1.9488181796,-1.9692040611
-0.0397963361,-0.5390621901,-0.304249827,-0.4716215476,-0.2323081712
-0.669957869,-0.6744058265,-0.4550738438,-0.3274708283,-0.3973025693
0.4617172539,0.7387880376,0.0228015516,0.1447245247,0.3882530106
-2.8075285892,-0.7536490699,-3.3644999148,-3.043269134,-2.8569704165
0.8976600734,0.7387880376,1.0551754577,1.2159005441,0.8887883236
0.4765446284,-0.0895388895,1.0449966511,0.2878213067,0.63512457
0.9200630064,0.1496639687,0.8867390104,0.5168473984,0.991250623
